duration,rise_time,fall_time,rise_fall_ratio,max_jerk,negative_spike,peak_amplitude,max_yaw_rate,max_pitch_rate,gyro_accel_correlation,pitch_symmetry,target
0.06555529772065646,0.011239298505065415,0.019807520105509246,0.5674258284326732,1.09363176564057,-1.904862811458155,1.304305055374275,0.05268271340950033,0.20975224748088095,0.0704427270184827,1.0552772701413387,Normal_Road
0.06271872707254827,0.024610851183580522,0.033295009589448844,0.7391753745396029,1.5716819235032196,-1.14701301815388,0.5216510301855651,0.06024991483548241,0.08022003397437583,0.06653001252138657,1.3924273937070253,Normal_Road
0.09176740409039677,0.0658551957257921,0.29433201857197794,0.2237445862849183,29.891034855526858,-15.513411040293501,8.252221676103197,0.08072582053602069,0.6070983184831773,0.9469647841308,0.31109337547977445,Pothole
0.029212134023576086,0.017066139310449546,0.011402179617607422,1.4967435948909058,1.1647032868839229,-1.4133148736650958,1.2282037507611134,0.024363161533454938,0.059062859449943717,0.18850136351271507,0.6768614351432602,Normal_Road
0.042777794297371684,0.014795574879324157,0.011380191200612833,1.3001165462428612,2.624595274416883,-1.463519051287855,0.953626592072804,0.011731228332966668,0.054940993822635426,0.3632021322417364,1.1165888903412673,Normal_Road
0.07412243830072457,0.02424041797765004,0.021025217185733018,1.1529211690663888,0.6859060211670185,-1.2436646857052565,0.7290255394133909,0.0398164943571387,0.22594849081900015,0.3595657201469928,1.3774396397910116,Normal_Road
0.24529655524017419,0.04862797569565096,0.12633698191586562,0.3849068970797075,17.347075388399816,-14.12465323546118,9.452989722748068,0.1114548079101156,0.38848736909036363,0.8171077737629447,0.2044749691543157,Pothole
0.06316590874546626,0.01010303390336724,0.0074671791420615405,1.3529920350321194,0.707117930043559,-0.9663475907377777,1.2030610311764611,0.046931317003560985,0.23703380739982927,-0.03387774978472047,0.7517993712570954,Normal_Road
0.022844905301310447,0.008785473903420944,0.006553484029535521,1.340580653561708,1.1662853635827657,-1.0107668076271161,1.0147847288923637,0.04753910568763473,0.052213009576408,0.1510694822740185,0.7599505682183157,Normal_Road
0.11888560924343766,0.0761412949337381,0.33399190268852197,0.2279734757664075,29.769078774192785,-24.135170575578908,10.480691604148003,0.03965433955358904,0.617864762664422,0.6968851875528881,0.3110901504537486,Pothole
0.9966269961569506,0.21006449710561365,0.17994029921555196,1.1674121807143139,4.3441131445012005,-3.5085586249456338,3.369007862102481,0.10929046441221986,0.5503292480806795,0.6730732399234639,0.9250333732105127,Speed_Breaker
0.5675161369916516,0.2527792321620078,0.3801724328645053,0.6649067904723622,3.42466481360896,-0.6873587950359584,1.2097822371152642,0.960084607509616,0.14266061594524887,0.07166326938368794,0.7045866451564329,Turn
0.03182435632087872,0.02919866963505437,0.05,0.5839733927010874,1.4383928480748143,-1.8691336561692362,0.5298169470193569,0.04134953013299229,0.24376870635312115,-0.12242727304407056,0.6050476865842428,Normal_Road
0.06911961095167625,0.0078887945378446,0.00672523875689356,1.1730133045103213,2.1558815293843754,-0.3539772486739332,0.366869678699054,0.047518051078256254,0.12476847711353636,0.26065507064330207,0.9363275122320744,Normal_Road
0.6062817779023026,0.25614339231140104,0.29306893616561264,0.874003897044397,11.146846186358065,-2.694854696857207,2.3479282476769683,0.10282808186884558,0.3226721828447203,0.7368401336472432,0.9636799457504923,Speed_Breaker
0.08604894064103248,0.012373212817847017,0.011796458117844471,1.0488921924056247,2.2291529331389124,-0.6233665041799523,0.3029814367849528,0.06126859836457794,0.12654126779760477,-0.1116023321955714,1.3693343743311113,Normal_Road
0.14445619286576022,0.0241734994898966,0.08291863917241016,0.29153275706362464,53.36800968642526,-10.46345028690494,8.898847509927936,0.04445124151940462,0.2669330473785207,0.8520307704497555,0.28191149017452194,Pothole
0.07641015231213419,0.023784232173467604,0.031074916144691902,0.7653836316958279,1.2512286871869165,-1.8733541383185106,0.5249055324780255,0.04350601059087363,0.09181852898078507,-0.14907318514873297,0.95060147985302,Normal_Bump
0.02726270765213916,0.017278357116759107,0.016652300829474134,1.037595782930901,1.9185216962098959,-1.0408832654849756,1.1038570116769277,0.05366675350217274,0.23253727370254507,0.09047021670799804,1.2230229636648278,Normal_Road
0.3852685319761382,0.050428633446513965,0.10151229185117104,0.49677366678360757,9.341637761345869,-22.550700361470973,3.8738177236274565,0.03310640749532143,0.4958924392420187,0.17067620718622378,0.7304635328078787,Hard_Braking
0.09154775844442617,0.03833509091383244,0.05,0.7667018182766488,3.8242714067571324,-0.3178798893393483,0.5307467747777568,0.051011859977498034,0.11126733596863814,0.19689117164877745,1.2356477192985906,Normal_Bump
0.2440153237820002,0.030295596556366454,0.10936660859477543,0.2770095639393696,21.979242188731927,-24.93395789327951,6.012691202615928,0.08039877538322589,0.4406959443485126,0.6629789520886364,0.2468901015522581,Pothole
0.09328661959462879,0.022286810623943182,0.022449916584791972,0.9927346740807367,2.1130857466201194,-1.7061952945672019,0.7764174385639014,0.017695644454244455,0.2480234654498673,0.237705050157345,0.8169400371256297,Normal_Road
0.33655547893928417,0.09037890534906459,0.12577444840275728,0.718579222543291,9.771845762370356,-6.442185484616611,2.9189364631520505,0.6438401110577677,0.19549310253094926,0.2625097858282933,0.7651553132594127,Lane_Swerve
0.04823725148951845,0.02789514035254196,0.032623006273879734,0.8550757130827874,2.602142973393388,-1.8383707967544436,1.0585332179520437,0.013810280740480657,0.19619639959428764,0.21473486028568894,1.2613773581506207,Normal_Road
0.05923048810056704,0.03629776856120046,0.04098466706747098,0.8856426356091971,1.4083860152335443,-0.726171671540765,0.44114763206231467,0.013685755774784134,0.04002167940158258,0.02900453248977347,1.1109668180969965,Normal_Bump
0.08924313023405905,0.07539087406551044,0.15710244757458341,0.47988351059724316,59.92133055838152,-20.181334156395963,10.292235999816153,0.08048784807504403,0.6523900461350999,0.7136093181133784,0.3894066624384782,Pothole
0.358433650662058,0.07829779501105938,0.20808277113549065,0.37628196983246004,19.344410312126676,-32.47280477276708,4.762026625385088,0.1601580562350215,0.7857216395617419,0.08837250347150395,0.6484011289333151,Hard_Braking
0.048842619467614964,0.006793151754329869,0.006136030517956722,1.107092237310444,1.0478842305009954,-0.5127366476037178,0.7243354731979961,0.03820301080862696,0.13764583295925503,0.23581563914433828,0.6480153579394132,Normal_Road
0.3625640681594836,0.03727404845745546,0.09442313880975038,0.3947554479475368,12.748905354799593,-19.072183832307235,3.075862101769386,0.0670122289989048,0.42293392689344816,0.17437162451108057,0.5520063200580536,Hard_Braking
0.10064907260805017,0.05094552828373335,0.11962285250107729,0.4258845798989332,34.52136164332471,-12.267105039164345,11.149934534435245,0.04601831710820345,0.38476475572751223,0.7084210568008863,0.25906844045378136,Pothole
0.9501673509130658,0.2151592118284934,0.23128210742469327,0.9302890492665994,11.750847857918565,-1.8302058843212503,2.33760749916223,0.036319045938663225,0.7194067938974976,0.5953019358418605,1.027643137857358,Speed_Breaker
0.0724335900239,0.018103856128849363,0.014282347198715413,1.2675686900033956,1.5360991029650235,-0.42116742316621836,0.5870260647216845,0.043998337830223166,0.0834083868723476,0.10169226539798576,0.9393406911171038,Normal_Road
0.09854193421969255,0.007442804197799245,0.010097961472711348,0.7370600707789013,1.677218778279535,-0.6984057957599843,1.0897313362250687,0.0537889796534893,0.18907222605736201,0.04204601465395236,1.0103387367944128,Normal_Road
0.38827501337511483,0.11207859395240756,0.2195089884630013,0.5105877200618536,9.116024604189915,-26.657353502224368,2.67158334315026,0.1468392579287038,0.4494582772751997,0.2038728768408129,0.5645239007514663,Hard_Braking
0.6107034911346297,0.21591505473488842,0.18135231515035266,1.1905833931917607,6.356890990838934,-2.120578735202356,3.982136458663829,0.03845041798951336,0.5644577065226823,0.7365884578974624,0.9909420174476037,Speed_Breaker
0.021022251730709103,0.021253996281460345,0.037435573695293684,0.5677486460994813,1.5731315320102328,-0.42199618686571105,0.5952465849023953,0.049886532264456766,0.2309579507584404,0.010759646569387604,1.0146547125272471,Normal_Road
0.10058236111125743,0.057181832538829296,0.12703043005685433,0.4501427926618585,57.35804776774246,-8.903543066940115,5.2713522886932385,0.030167689643099186,0.33741554724402634,0.7482302209154117,0.35617281127688305,Pothole
0.951678796473533,0.29037114158307975,0.30734104678953333,0.9447847744916593,8.164321802183615,-3.123136475256465,3.3457561765056636,0.11212637123130957,0.396811174646114,0.6900690066661392,0.9059444543387956,Speed_Breaker
0.05467548315042607,0.012516107903955808,0.023381364985954185,0.5353027041609663,0.7422353292084339,-1.7326190019395276,0.6544421009350312,0.03527922991786914,0.20539312909613244,-0.03524702920511524,1.0727936752902003,Normal_Road
0.0807009176302964,0.014663214294627747,0.02310293751838025,0.634690470982834,0.8068417048430792,-1.9225313694781638,0.47063265333586973,0.07612089894825387,0.15158983667455123,0.06312922326908843,1.035816085681938,Normal_Road
0.1189573857309073,0.06296157538098911,0.20798993501241508,0.3027145298027565,45.71026890856801,-21.894002447007132,7.061205480289036,0.045973533046674786,0.4633040796296921,0.7122834096705328,0.20373823765240007,Pothole
0.2145512589711303,0.11759552278871024,0.23457415127359824,0.5013149238747596,9.181753622129012,-17.15538859917669,5.362459508160297,0.11388745533381935,0.48516018902393365,0.06193868656118316,0.5813983683924622,Hard_Braking
0.12631487756510357,0.06393425509509075,0.12797233017956472,0.49959436548026614,58.133337368164185,-24.695535397912895,6.229180714416174,0.04522713787144927,0.2448995810704802,0.7942639507486099,0.2276900293769758,Pothole
0.2143662809704236,0.11656228207282522,0.148564106089586,0.7845924910189054,10.637894182773806,-4.769754419054398,1.7118412888662835,1.3370922095502342,0.10393600900781758,0.016938191712403933,0.9864948592167622,Lane_Swerve
0.06994619446877648,0.024596927820943144,0.11785905290468549,0.20869782349969396,37.815134572327736,-9.190598830629806,10.706042475867749,0.04234046246362264,0.4914897717040524,0.6899541388114588,0.35316183229799136,Pothole
0.06640138014720924,0.020249519111179833,0.035973869375451065,0.562895219856397,2.754010673605991,-1.18030965787307,1.033253948614172,0.03387728857238698,0.21043170779717263,0.13314802760488093,1.2712768128947758,Normal_Road
0.8025583498040005,0.20607886874333384,0.25471212766522056,0.8090657898087696,8.785769924115794,-1.799293413250655,3.5513745712308404,0.06258961621713717,0.9851158485639369,0.6210979147659113,0.9875086313942883,Speed_Breaker
0.1888549492871726,0.022965633158165653,0.055759631754044366,0.4118684509873921,37.49925892221758,-18.545760689053992,9.908572105439369,0.07362091710683334,0.7798872037427136,0.8181041608772605,0.23002445304396082,Pothole
0.23208221791562322,0.061091180884984865,0.24601573174938718,0.2483222534208406,39.14794062847314,-22.786154592919875,10.541659573524765,0.10189763180165999,0.3848065386231643,0.8675401135499861,0.33688312716294344,Pothole
0.5519308559533525,0.21444176890128042,0.18042368684856283,1.1885455432538101,8.999247714003596,-1.59858209889466,3.629857150546967,0.06008092883412826,0.6848292662825897,0.6471455358996272,1.0094385705076467,Speed_Breaker
0.3352730622811194,0.10325852437493561,0.21271359483206398,0.4854345320827169,13.036298828294392,-21.896534977907315,5.607048165622505,0.16804948236315237,0.8241575462897015,0.16316626041698773,0.43848725233027674,Hard_Braking
0.07930223813319842,0.013273393837140861,0.009932950586895273,1.3362991913654234,2.165801625109176,-1.1277810446467973,0.7050376623891057,0.038476672341010286,0.18510652691146168,0.2752624237287818,0.8739800072370448,Normal_Road
0.2805071782909212,0.08143131483630273,0.17309288137069653,0.4704486642746968,9.02332632491955,-22.027251920026075,4.03972136188731,0.03177123256721273,0.8960511141331138,0.11351195314941069,0.6351979272261722,Hard_Braking
0.40480612827062173,0.16065545243324172,0.1455529614338315,1.1037594209738963,9.264379999751041,-2.699113680842121,2.6918396634326136,0.028232735957175053,0.3457707813558094,0.7150722785357025,0.9923475499671636,Speed_Breaker
0.5568435186214257,0.1091955081383971,0.18710176404303597,0.5836155992269567,7.051860271172902,-0.7872541496945036,0.6975518546696973,1.2318044099651047,0.06900361181999377,0.045220080913670385,0.8439107647029931,Turn
0.5222685555061206,0.39691082974801567,0.41841512384850915,0.9486053613389958,11.518181538850023,-3.8604379734477856,2.5763340155849006,0.03493354562704198,0.5945489047693024,0.7294629456773529,1.1780525311732237,Speed_Breaker
0.08608728829797546,0.03532934697709422,0.04197192732897065,0.841737542814922,3.665234282226616,-0.6388942324521882,0.9290996436736385,0.048493819491590984,0.10917095268593952,-0.16865716709686385,1.2633886131075522,Normal_Bump
0.0701777604211718,0.041990161656385847,0.09398060437402517,0.4467960377151107,23.717795378846517,-11.757049169519012,7.973127767117613,0.04978644872250884,0.48235827016160493,0.8550962853390724,0.34420916726021566,Pothole
